item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
一套10个可定制Logo的蛋糕底板，3毫米白色中密度纤维板，适用于糕点、冷切肉、蛋糕，多种尺寸可选，另有素面蛋糕底板。,圆形，10 件套 - 28 厘米,13.81,https://cf.shopee.com.br/file/0dbf3a695bcdfe5f0725fa473ffefe08,http://shopee.com.br/product/333671982/22495737609,派对用品,其他的,,IVCN202608204429,2.09571E+11,https://detail.1688.com/offer/935553496349.html?,P1,高销售优先级,22495737609,13.81,高销售优先级,1,是,否,是
SL照明 | SOLARWALL 8瓦太阳能户外壁灯，3种灯光模式，型号SOLARWALL-8W3CT-RE2,SL照明 | SOLARWALL 8瓦太阳能户外壁灯，3种灯光模式，型号SOLARWALL-8W3CT-RE2,75.67,https://cf.shopee.co.th/file/th-11134207-7r98z-lnh0iqfi9ron15,http://shopee.co.th/product/10628137/23154711040,灯光,太阳能灯,太阳能壁灯,IVCN202608208131,2.32023E+11,https://detail.1688.com/offer/978042974168.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17737175896574869e0fd8&token=ntf7ZmnUwOBU8nH3VCX5XIXWuVnCxfHHDmTZv819D1STbNLMZKSS%2BiDy629JH0EG,P1,高销售优先级,23154711040,75.67,高销售优先级,1,是,否,是
SQ250方形塑料一次性食品容器（50个左右）/塑料容器/食品容器,SQ250,6.93,https://cf.shopee.com.my/file/a857f08fbd1e296b13a409543549fadf,http://shopee.com.my/product/143167992/6131047273,派对用品,一次性餐具,,IVCN202608206493,1.36997E+11,#N/A,P2,高销售优先级,6131047273,6.93,高销售优先级,1,否,否,是
金色蝴蝶结壁灯 + 米色灯罩，适用于婴儿房/儿童房,金色蝴蝶结壁灯 + 米色灯罩，适用于婴儿房/儿童房,128.95,https://cf.shopee.com.br/file/br-11134207-820l9-mrhyj3ohi9zb8a,http://shopee.com.br/product/319449751/18569891238,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608206839,2.13638E+11,https://detail.1688.com/offer/982948510892.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,18569891238,128.95,高销售优先级,1,是,否,是
MODI 太阳能 UFO 高棚灯，DMAX 型号，100W/200W/300W/400W，白光/黄光，带遥控器和 10 米电缆。,400瓦灯，有3种颜色可选。,168.93,https://cf.shopee.co.th/file/th-11134207-81ztj-mp4vqhmst4hse4,http://shopee.co.th/product/60805513/24004299175,灯光,太阳能灯,太阳能吸顶灯/高棚灯,IVCN202608205675,2.40112E+11,https://detail.1688.com/offer/679072975156.html?spm=a26352.13672862.offerlist.54.1af11e62CaxZKj&offerId=679072975156&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=408041c3242c449aaa6016eef633b18d&skuId=5039884278481&forcePC=1773298104973,P1,高销售优先级,24004299175,168.93,高销售优先级,3,是,否,是
1米/2米LED灯带铝制轨道灯现已上市！提供1010/1616/1707/2310多种规格，并配备齐全的配件，安装极其便捷。,超薄款 - 17*7mm 2M-T,6.24,https://cf.shopee.co.th/file/cn-11134207-7ras8-m8x58cpkufbx24,http://shopee.co.th/product/1285320946/28159007154,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608208169,1.86026E+11,https://detail.1688.com/offer/680420363862.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,中销售优先级,28159007154,6.24,高销售优先级,1,否,否,是
200个棒状气球，260个光滑吸管气球，意大利面造型，雕塑，派对装饰，生日派对,离开,16.56,https://cf.shopee.com.br/file/sg-11134201-7rbk0-lkzsl097zxo1b1,http://shopee.com.br/product/377198088/18797315593,派对用品,气球,,IVCN202608205903,1.69701E+11,https://detail.1688.com/offer/670450873105.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,中高销售优先级,18797315593,16.56,高销售优先级,1,是,否,是
MODI 太阳能聚光灯 50W 80W 120W 200W 300W 400W，具有 3 种照明模式、IP65 防护等级、太阳能供电和遥控功能。,400瓦 18000毫安时 3灯,151.24,https://cf.shopee.co.th/file/th-11134207-81zte-mnmmm46h6mfc88,http://shopee.co.th/product/60805513/22659731009,灯光,太阳能灯,太阳能投光灯,IVCN202608207845,1.7619E+11,https://detail.1688.com/offer/772224521477.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,22659731009,151.24,高销售优先级,1,是,否,是
2026新款太阳能LED灯、太阳能花园灯、LED射灯、路灯、户外灯,2500瓦 - 买一送一,190.84,https://cf.shopee.co.th/file/th-11134207-81ztj-mhcuk02kphce40,http://shopee.co.th/product/242562011/3446826744,灯光,太阳能灯,太阳能路灯,IVCN202608206561,2.44032E+11,https://detail.1688.com/offer/941753497259.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,3446826744,190.84,高销售优先级,2,是,否,是
联合国绶带+小旗套装（现货）长度可调节，可剪成两半缩短,菲律宾,2.14,https://cf.shopee.ph/file/ph-11134207-7r992-lxmg1w0htlk198,http://shopee.ph/product/58267994/29605177551,派对用品,腰带,,没发邀请码,1.6657E+11,#N/A,P2,中销售优先级,29605177551,2.14,高销售优先级,1,否,否,是
盒子 - 圆形容器 - 带盖 - 1000 毫升 - 一次性 - JBM 包装。,盒子 - 圆形容器 - 带盖 - 1000 毫升 - 一次性 - JBM 包装。,245.92,https://cf.shopee.com.br/file/br-11134201-820m2-mqxhdw0n0f7o97,http://shopee.com.br/product/315674909/20096989280,派对用品,一次性餐具,,IVCN202608204891,2.3937E+11,https://detail.1688.com/offer/660322538704.html?spm=a26352.b28411319.offerlist.127.75301e62yo3qbi&cosite=-&tracelog=p4p&_p_isad=1&clickid=0541c43b002c44edb20f8544fcd8518b&sessionid=XaxSsRmFZQCb5JXBiNsyRtemEHMQRAKXpw21761718379492,P1,高销售优先级,20096989280,245.92,高销售优先级,1,是,否,是
KIT 10 LED吸顶灯，方形表面安装LED面板灯，24瓦白光（黄光），28.5x28.5厘米，110-220伏（双电压）,3000K - 暖白光,99.63,https://cf.shopee.com.br/file/br-11134207-820lq-mmlv6iihxy4gee,http://shopee.com.br/product/1542244985/22194075153,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,没发邀请码,1.79718E+11,https://detail.1688.com/offer/613462571356.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,22194075153,99.63,高销售优先级,1,是,否,是
DIY套装：布艺气球面板 + 三个MDF圆筒，用于派对装饰,DIY套装：布艺气球面板 + 三个MDF圆筒，用于派对装饰,158.7,https://cf.shopee.com.br/file/br-11134207-7r98o-mdoo2ytpwfrl89,http://shopee.com.br/product/1426370632/22498113204,派对用品,背景幕布和横幅,,IVCN202608207831,2.09602E+11,https://detail.1688.com/offer/672322928092.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=b5ab4c055312318034229a9508484256&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC31BEBF93134A5E855DF96BD0C7F1EAED718DB49D43B6DF26CC6F5316BEA5D89D7EEF6D6099BA67CE089F770C23C101B7934236C2D304A5DEB97D61CFA8AA92D78C53992F1ADC58698CB5A6AB33534F2AAED7E1B683B54CE177DE14266276EB3CF66FD7932F47986A34EB5C078C9B6938B45C490B2B7A79B15920D0CA1DD028E80B8F60261DA15FF3%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,22498113204,158.7,高销售优先级,1,是,否,是
派对礼包赠品袋，共6款设计,扇贝桶 x 8,9.33,https://cf.shopee.ph/file/6831b16f176629ac734409374a88f1fe,http://shopee.ph/product/51781697/9455132419,派对用品,其他的,,IVCN202608208657,65435648707,#N/A,P2,中销售优先级,9455132419,9.33,高销售优先级,1,否,否,是
儿童成人生日快乐气球柱架，带底座和杆，适用于婚礼派对装饰,2套127厘米支架A,3.45,https://cf.shopee.ph/file/ph-11134207-7r992-luivvge1yn9nfc,http://shopee.ph/product/681154582/24176510365,派对用品,气球,,IVCN202608205761,2.50711E+11,https://detail.1688.com/offer/731955247215.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,中高销售优先级,24176510365,3.45,高销售优先级,1,否,否,是
750W RGB LED 烟雾机，带无线控制，专业适用于 DJ、派对、演出和活动，功率强劲，双电压。,220,101.89,https://cf.shopee.com.br/file/br-11134207-820m1-mmmpnt24t0jq70,http://shopee.com.br/product/1659832211/23494920775,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608205205,1.39839E+11,https://detail.1688.com/offer/778081397242.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,23494920775,101.89,高销售优先级,2,是,否,是
不对称环形吸顶灯 5灯泡创意照明 适用于厨房/客厅吊灯,金五头,37.29,https://cf.shopee.com.br/file/br-11134207-81z1k-mimfbni272td9f,http://shopee.com.br/product/1545189381/23598844111,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608206827,1.49548E+11,https://detail.1688.com/offer/891668312216.html?spm=a26352.b28411319/2508.0.0,P0,中高销售优先级,23598844111,37.29,高销售优先级,1,是,否,是
粉色芭蕾舞蝴蝶吊灯，儿童房装饰 - 女婴房 - 吊灯店,粉色芭蕾舞蝴蝶吊灯，儿童房装饰 - 女婴房 - 吊灯店,45.5,https://cf.shopee.com.br/file/br-11134207-81ztc-mjlrdw4g309265,http://shopee.com.br/product/287828094/7843349042,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608207695,50378647217,https://detail.1688.com/offer/1036434491956.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,7843349042,45.5,高销售优先级,1,是,否,是
10 根装超薄 LED 80W 120cm 线型灯，带表面安装槽，6500K 冷白光，110V/220V,10 根装超薄 LED 80W 120cm 线型灯，带表面安装槽，6500K 冷白光，110V/220V,271.93,https://cf.shopee.com.br/file/br-11134207-7r98o-m36nlddippv914,http://shopee.com.br/product/762281166/21299561368,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608206091,1.49781E+11,https://detail.1688.com/offer/772210797363.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17833060902706237e0d9e&token=ix%2BsMjPQpXaIyb1j9sw1iMzpiQxZd4O6uVhXGAmvh0nfbsXqDOABgznfoFGSbtpA,P0,高销售优先级,21299561368,271.93,高销售优先级,1,是,否,是
太阳能灯，太阳能花园泛光灯，功率可选100瓦、200瓦、500瓦、800瓦、1000瓦，铝制外壳，两年质保,800瓦原装电池，尺寸35x70厘米,114.14,https://cf.shopee.vn/file/vn-11134207-7ras8-mbozoi1qqiya1b,http://shopee.vn/product/120077135/3718052336,灯光,太阳能灯,太阳能投光灯,IVCN202608206191,2.90595E+11,https://detail.1688.com/offer/746643237385.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b51056217640427234991135e0d87&token=h6weO%2F%2BxgqsJOPZzvnMltI7rj98yppVROp6Ecvf%2BJsUNgJclIo2uUdoLFJdzHCaz&tracelog=cps&clickid=e8442537064f2740c7dd689cfc40481f&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC31BEBF93134A5E855DF96BD0C7F1EAED718DB49D43B6DF26CC6F5316BEA5D89D7EEF6D6099BA67CE089F770C23C101B7124A5DC43CFFD8CC7BE2C977F21ECC0E6EB4164DF0EDDAF41DCA52A0A5DCCA5FBD8A4DE49F45D045FDD64B4C78C6AED0D787FE627A7A95005859AAEA2BDF20CB42DDC7FBBEC4FA3FECB7F65B0753FE2E40C585ADF1D61A949A5630D7A2472D3C%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,3718052336,114.14,高销售优先级,2,是,否,是
乡村复古吊灯，木质灯罩，剑麻手柄，57厘米，3个灯座。,乡村复古吊灯，木质灯罩，剑麻手柄，57厘米，3个灯座。,115.85,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoquca84oat19,http://shopee.com.br/product/334056012/6880926829,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608207115,63981606055,https://detail.1688.com/offer/981481019944.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,6880926829,115.85,高销售优先级,1,是,否,是
3个装高功率冷白光灯泡，功率可选65/100/150/200瓦，双电压,100瓦,31.73,https://cf.shopee.com.br/file/br-11134207-820lj-mpktziyh0wzleb,http://shopee.com.br/product/1576817483/58203411716,灯光,灯泡/灯管,灯泡/灯管,IVCN202608204383,1.19874E+11,https://detail.1688.com/offer/920589197796.html?offerId=920589197796&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5959836894940&trace_log=normal&uuid=732f3aedc7494e86b71f7fa5b392dbf9&forcePC=1784170978693,P1,高销售优先级,58203411716,31.73,高销售优先级,3,是,否,是
【可定制印刷】成人及儿童毕业绶带 - 新品,采用两层优质彩色面料制成,6.08,https://cf.shopee.vn/file/vn-11134207-7ra0g-ma4foiidlbb7ce,http://shopee.vn/product/1510161392/26831877878,派对用品,腰带,,IVCN202608207541,2.43068E+11,https://detail.1688.com/offer/712747086283.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,中高销售优先级,26831877878,6.08,高销售优先级,1,否,否,是
【LED太阳能灯】25000W IP67防水遥控太阳能灯户外照明灯,25000W，白色（6500k-7000k）,73.87,https://cf.shopee.com.my/file/my-11134207-820le-mejrkiyf9csiaf,http://shopee.com.my/product/1317946766/28110403994,灯光,太阳能灯,太阳能投光灯,IVCN202608204169,2.05674E+11,https://detail.1688.com/offer/852380064626.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717719162316906377e1109&token=aAGfNBWLhaw7I7ie3Yf19Rrm7Mf6y6592gjE77FlBBsJRQHCx7PwSO%2BTl5l2AI1Z,P1,高销售优先级,28110403994,73.87,高销售优先级,1,是,否,是
10 个迷你洗礼照片相框，白色中密度纤维板材质，带支架，内含守护天使祈祷文。,10 个迷你洗礼照片相框，白色中密度纤维板材质，带支架，内含守护天使祈祷文。,40.66,https://cf.shopee.com.br/file/br-11134207-81ztc-mjjz539297gid2,http://shopee.com.br/product/414413646/23293588162,派对用品,其他的,,IVCN202608208003,2.09169E+11,https://detail.1688.com/offer/898073964423.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,23293588162,40.66,高销售优先级,1,是,否,是
萤火虫智能解决方案 WiFi LED 灯泡（色温可调 + 调光）9W 15W,所有颜色，15瓦,15.46,https://cf.shopee.ph/file/ph-11134207-7qul3-lgkjr3cm6e7kde,http://shopee.ph/product/43309515/19288553085,灯光,灯泡/灯管,灯泡/灯管,IVCN202608206365,2.06732E+11,https://detail.1688.com/offer/997130030757.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417854823675447250e0c76&token=WAv09P1QfWqopXncxvH%2BeE5ICCQW5aqUi6ZOJj5pc8%2BlJSYSEDVtC4J%2BiRMenz3u,P1,中高销售优先级,19288553085,15.46,高销售优先级,1,是,是,是
装饰性可拆卸窗拱，适用于派对 - 现代面板,金的,152.11,https://cf.shopee.com.br/file/sg-11134201-824h8-mdw6sgvmskcid9,http://shopee.com.br/product/343873917/20999863930,派对用品,背景幕布和横幅,,IVCN202608203641,1.79409E+11,https://detail.1688.com/offer/941069377226.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,20999863930,152.11,高销售优先级,1,是,否,是
北欧吊灯吸顶灯现代客厅吊灯垂吊灯,L,68.74,https://cf.shopee.ph/file/sg-11134201-7qvdy-lhro21deobah36,http://shopee.ph/product/368687913/20089725036,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608203881,1.58245E+11,https://detail.1688.com/offer/711291381579.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,20089725036,68.74,高销售优先级,1,是,是,是
一盒 12 个飞利浦 LED 嵌入式筒灯，13W，5 英寸（5”），型号 MESON 125 59464。制造商提供保修。,13w-4000K,185.78,https://cf.shopee.co.th/file/th-11134207-23010-x62gjw0nonmv22,http://shopee.co.th/product/333417980/22419785579,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608208247,2.30795E+11,https://detail.1688.com/offer/838657123956.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=87ac1066118446d29b4964101e192cb4&sessionid=1354a18f00e4f42ddd3f0bfb94b86ee5,P1,高销售优先级,22419785579,185.78,高销售优先级,1,是,否,是
个性化 Madu 太阳镜套装，适用于派对、俱乐部和婚礼,30,194.63,https://cf.shopee.com.br/file/br-11134207-7r98o-m8ezhvubdmupea,http://shopee.com.br/product/1274317544/22193137715,派对用品,其他的,,IVCN202608204295,1.69712E+11,https://detail.1688.com/offer/566452074203.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,22193137715,194.63,高销售优先级,2,是,否,是
生日气球装饰套装，含薄纱帘 - 优雅家居装饰全套配件,YC33-01（含Q版角色）,52.71,https://cf.shopee.vn/file/vn-11134207-820l4-mgk4rzba3tvu33,http://shopee.vn/product/272338127/25029629299,派对用品,气球,,IVCN202608205843,2.05688E+11,https://detail.1688.com/offer/770145200621.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,中高销售优先级,25029629299,52.71,高销售优先级,1,是,否,是
斯图加特金色哑光球形吊灯，带可调节电线，适用于厨房、客厅、卧室或办公室,斯图加特金色哑光球形吊灯，带可调节电线，适用于厨房、客厅、卧室或办公室,44.31,https://cf.shopee.com.br/file/sg-11134201-7repz-m8xdo5xpmaft47,http://shopee.com.br/product/1511373157/18399723399,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204857,1.59546E+11,https://detail.1688.com/offer/1036018027279.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,18399723399,44.31,高销售优先级,1,是,否,是
🔥立即发货🔥 LED仙女灯，G40户外花园灯泡，悬挂式派对装饰灯，8种可调节模式。,A：30米+50个灯泡,98.64,https://cf.shopee.co.th/file/th-11134207-81ztg-mi4526zizp5453,http://shopee.co.th/product/1601062919/52902925503,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608204755,4.45282E+11,https://detail.1688.com/offer/927829184848.html?spm=a26352.b28411319/2508.0.0,P0,中高销售优先级,52902925503,98.64,高销售优先级,2,是,否,是
++批量采购++ 1000对薄膜包装的勺叉/20包（每包50对），黑色。平均价格：每件1泰铢。耐热，可安全食用。Boxguru,++批量采购++ 1000对薄膜包装的勺叉/20包（每包50对），黑色。平均价格：每件1泰铢。耐热，可安全食用。Boxguru,111.98,https://cf.shopee.co.th/file/th-11134207-7ra0l-mdujcgl5zp0g7b,http://shopee.co.th/product/1193097697/42915034875,派对用品,一次性餐具,,IVCN202608208535,2.71245E+11,https://detail.1688.com/offer/696428280277.html,P1,高销售优先级,42915034875,111.98,高销售优先级,1,是,否,是
